iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_train_params_dist,task_test_acc_pre_optim,task_test_acc_post_optim,task_test_params_dist
17310,0.33199996,0.63,155.73114,0.032,0.14400001,155.71976
17320,0.3,0.60400003,155.81068,0.058000002,0.15200001,155.8005
17330,0.33,0.61,155.89188,0.06,0.158,155.87787
17340,0.3,0.65,155.98796,0.044,0.154,155.97975
17350,0.33400002,0.64,156.06859,0.044,0.162,156.05307
17360,0.26399997,0.61200005,156.12123,0.044,0.16399999,156.11139
17370,0.32,0.638,156.20352,0.056000005,0.15,156.19763
17380,0.316,0.64199996,156.27809,0.042,0.15,156.26724
17390,0.286,0.64199996,156.34836,0.054,0.186,156.34167
17400,0.318,0.602,156.4278,0.054,0.156,156.41495
17410,0.28599998,0.64199996,156.4814,0.062000003,0.17800002,156.47398
17420,0.26199996,0.60400003,156.56274,0.038000003,0.176,156.55028
17430,0.35,0.60400003,156.61823,0.051999997,0.16399999,156.60408
17440,0.33600003,0.62,156.67569,0.044,0.17400001,156.66591
17450,0.3,0.674,156.75,0.058000002,0.138,156.74191
17460,0.36200002,0.638,156.83105,0.051999997,0.168,156.81082
17470,0.296,0.62200004,156.90935,0.05,0.198,156.9042
17480,0.308,0.648,156.99551,0.056000005,0.16399999,156.98595
17490,0.30200002,0.622,157.06818,0.044,0.13,157.05942
17500,0.36,0.638,157.12857,0.046,0.17,157.11615
17510,0.3,0.60600007,157.19797,0.078,0.148,157.18637
17520,0.296,0.636,157.28088,0.07,0.13400002,157.26958
17530,0.324,0.644,157.35034,0.07,0.128,157.33842
17540,0.28000003,0.632,157.46176,0.04,0.17400001,157.45348
17550,0.308,0.63,157.55843,0.056000005,0.16800001,157.55298
17560,0.272,0.65,157.64818,0.044,0.15200001,157.63628
17570,0.308,0.63399994,157.73026,0.08,0.156,157.72195
17580,0.29,0.7060001,157.79132,0.042000003,0.124000005,157.77382
17590,0.296,0.65800005,157.8699,0.044,0.156,157.86275
17600,0.29,0.67,157.93808,0.046000004,0.172,157.9235
17610,0.276,0.642,157.97725,0.074,0.176,157.96208
17620,0.312,0.62200004,158.00099,0.058,0.15,157.98215
17630,0.30999997,0.67,158.0369,0.064,0.148,158.02406
17640,0.252,0.606,158.11792,0.036000002,0.142,158.1086
17650,0.36,0.674,158.1403,0.06,0.16600001,158.11848
17660,0.33199996,0.64799994,158.16487,0.07400001,0.17400001,158.15445
17670,0.30400002,0.64399993,158.27539,0.055999998,0.16399999,158.2692
17680,0.29799998,0.628,158.34518,0.048,0.15600002,158.33391
17690,0.262,0.65,158.40584,0.051999997,0.156,158.38965
17700,0.288,0.64799994,158.4628,0.07,0.148,158.45792
17710,0.322,0.65,158.53421,0.044,0.154,158.51587
17720,0.32,0.63399994,158.56354,0.058000002,0.156,158.54991
17730,0.306,0.62,158.68306,0.044,0.12,158.67322
17740,0.342,0.628,158.74927,0.044,0.142,158.73262
17750,0.29600003,0.65400004,158.80591,0.046000004,0.12200001,158.79572
17760,0.312,0.64599997,158.88025,0.054,0.15,158.87253
17770,0.29400003,0.66400003,158.94427,0.051999997,0.16600001,158.93423
17780,0.32799998,0.638,159.00937,0.044,0.20400001,159.00005
17790,0.268,0.648,159.09251,0.046,0.16,159.08786
17800,0.28,0.65199995,159.19637,0.042,0.16600001,159.18936
17810,0.278,0.638,159.31042,0.074,0.162,159.30344
17820,0.26400003,0.65,159.37111,0.042,0.14,159.36115
17830,0.33400002,0.666,159.4803,0.054,0.16199999,159.46675
17840,0.312,0.634,159.53708,0.06,0.154,159.52225
17850,0.344,0.65800005,159.59729,0.048,0.16400002,159.582
17860,0.27,0.65800005,159.63657,0.042,0.15,159.62173
17870,0.312,0.638,159.71967,0.044,0.186,159.71596
17880,0.29,0.64199996,159.77594,0.046,0.15200001,159.75726
17890,0.318,0.636,159.79744,0.046,0.16,159.78345
17900,0.308,0.67,159.84856,0.07,0.15400001,159.84286
17910,0.272,0.66199994,159.96599,0.05,0.16800001,159.95335
17920,0.27,0.65800005,160.00537,0.066,0.16,159.99236
17930,0.292,0.666,160.0758,0.07400001,0.168,160.06377
17940,0.322,0.682,160.15169,0.036000002,0.15200001,160.14355
17950,0.322,0.634,160.2124,0.05,0.138,160.19858
17960,0.38800004,0.634,160.25165,0.05,0.146,160.23135
17970,0.32,0.66199994,160.29468,0.062,0.16,160.28784
17980,0.292,0.64199996,160.39958,0.044,0.148,160.39009
17990,0.23,0.62,160.4812,0.06600001,0.124,160.47519
18000,0.33600003,0.632,160.56743,0.042000003,0.156,160.54916
18010,0.306,0.672,160.60968,0.048,0.172,160.59358
18020,0.29599997,0.65199995,160.66435,0.058000002,0.15,160.65742
18030,0.32399997,0.698,160.78108,0.062,0.156,160.76834
18040,0.378,0.648,160.81882,0.053999998,0.14,160.79825
18050,0.382,0.638,160.87045,0.055999998,0.16600001,160.85176
18060,0.36200002,0.622,160.93002,0.044,0.14800002,160.91855
18070,0.312,0.672,160.96861,0.042000003,0.146,160.95395
18080,0.268,0.634,161.05374,0.048,0.16400002,161.04324
18090,0.33,0.61,161.07536,0.042000003,0.16600001,161.05424
18100,0.32199997,0.634,161.14645,0.054,0.122,161.14229
18110,0.28599998,0.62,161.21434,0.058000002,0.17000002,161.21136
18120,0.336,0.632,161.32854,0.034,0.128,161.31026
18130,0.28599998,0.59400004,161.37613,0.038000003,0.16,161.36089
18140,0.304,0.66,161.43242,0.06,0.156,161.42128
18150,0.306,0.64,161.50253,0.036000002,0.128,161.48177
18160,0.272,0.64599997,161.56578,0.048,0.124000005,161.56006
18170,0.298,0.676,161.68695,0.042,0.146,161.67888
18180,0.272,0.66,161.77023,0.07,0.142,161.7598
18190,0.31399998,0.61200005,161.85106,0.046,0.14400001,161.8387
18200,0.29599997,0.626,161.88606,0.06600001,0.18,161.87283
18210,0.33600003,0.638,161.97905,0.048,0.162,161.96861
18220,0.32800004,0.62799996,162.01999,0.038000003,0.16399999,161.99922
18230,0.338,0.634,162.0615,0.056000005,0.156,162.04964
18240,0.31,0.648,162.12695,0.051999997,0.122,162.11855
18250,0.312,0.642,162.25627,0.048,0.16,162.25249
18260,0.28800002,0.614,162.34232,0.062,0.144,162.33308
18270,0.30200002,0.69200003,162.42564,0.038,0.13800001,162.41864
18280,0.282,0.66,162.54507,0.055999998,0.13,162.54005
18290,0.25,0.65400004,162.59824,0.042,0.15400001,162.58774
18300,0.272,0.63600004,162.65965,0.046000004,0.154,162.64664
18310,0.318,0.60800004,162.74344,0.066,0.13199998,162.73044
18320,0.3,0.66199994,162.77959,0.058000002,0.156,162.76959
18330,0.31,0.65599996,162.8325,0.063999996,0.158,162.81505
18340,0.32799998,0.59999996,162.86838,0.07400001,0.144,162.85965
18350,0.29400003,0.7139999,162.95699,0.051999997,0.152,162.94592
18360,0.29799998,0.636,163.03767,0.055999998,0.16,163.022
18370,0.31800002,0.65,163.07478,0.048,0.156,163.05624
18380,0.31,0.676,163.12027,0.058000002,0.142,163.10959
18390,0.32600003,0.6,163.19965,0.05,0.156,163.18997
18400,0.28800002,0.64599997,163.25885,0.07000001,0.15200001,163.24599
18410,0.336,0.65199995,163.32362,0.05,0.15,163.30992
18420,0.282,0.64599997,163.41199,0.05,0.16399999,163.4051
18430,0.318,0.644,163.53764,0.054,0.146,163.53033
18440,0.39400002,0.65,163.58171,0.054000005,0.15,163.56564
18450,0.35399997,0.68,163.63148,0.051999997,0.15,163.6159
18460,0.32,0.65400004,163.67978,0.032,0.156,163.66296
18470,0.28,0.63,163.73627,0.046,0.17799999,163.72919
18480,0.284,0.67,163.82988,0.046,0.156,163.81776
18490,0.254,0.634,163.89462,0.054,0.146,163.88618
18500,0.324,0.632,164.01328,0.046,0.15,163.99564
18510,0.29,0.64599997,164.01846,0.028000003,0.12400001,163.99973
18520,0.34,0.63,164.07112,0.05,0.15799999,164.05798
18530,0.29799998,0.634,164.1087,0.042000003,0.128,164.09787
18540,0.29799998,0.694,164.18668,0.048,0.176,164.18112
18550,0.308,0.676,164.28374,0.051999997,0.16,164.27693
18560,0.29400003,0.68,164.3787,0.044,0.154,164.36856
18570,0.35799998,0.632,164.48404,0.051999997,0.138,164.47725
18580,0.32600003,0.65,164.51111,0.076000005,0.16600001,164.49556
18590,0.26999998,0.65,164.55118,0.05,0.154,164.5397
18600,0.296,0.65400004,164.64536,0.06,0.15799999,164.63983
18610,0.24800001,0.636,164.70079,0.068,0.126,164.69028
18620,0.29599997,0.6539999,164.76457,0.048,0.17400001,164.7472
18630,0.32,0.674,164.78372,0.05,0.17,164.77127
18640,0.25599998,0.65599996,164.84145,0.056000005,0.18400002,164.83286
18650,0.284,0.692,164.9242,0.068,0.12599999,164.9178
18660,0.24200001,0.67,165.00638,0.048,0.148,164.99406
18670,0.29799998,0.64,165.0372,0.054,0.162,165.02203
18680,0.276,0.62,165.09149,0.06,0.15200001,165.08064
18690,0.324,0.64,165.14906,0.042,0.146,165.13655
18700,0.33,0.66199994,165.21017,0.034,0.15,165.19331
18710,0.28399998,0.66800004,165.22516,0.044,0.15,165.21231
18720,0.33,0.66800004,165.29007,0.054,0.14400001,165.27588
18730,0.292,0.676,165.3894,0.06,0.168,165.38187
18740,0.314,0.66800004,165.46445,0.042,0.176,165.45657
18750,0.312,0.67,165.53178,0.051999997,0.14,165.52193
18760,0.30400002,0.66199994,165.60062,0.054,0.15200001,165.59262
18770,0.27199998,0.67800003,165.71791,0.044,0.148,165.70999
18780,0.312,0.67399997,165.84439,0.048,0.16399999,165.83885
18790,0.342,0.622,165.88974,0.064,0.16800001,165.87532
18800,0.292,0.64199996,165.92392,0.046,0.14,165.91646
18810,0.346,0.64,166.0229,0.068,0.144,166.01364
18820,0.304,0.65599996,166.08496,0.046,0.134,166.07295
18830,0.256,0.698,166.17601,0.064,0.16400002,166.16263
18840,0.296,0.648,166.20029,0.07,0.142,166.18639
18850,0.28,0.638,166.26166,0.06,0.14199999,166.24838
18860,0.278,0.64199996,166.33249,0.05,0.16,166.32147
18870,0.322,0.65199995,166.39603,0.05,0.146,166.37222
18880,0.312,0.63600004,166.4019,0.051999997,0.156,166.39082
18890,0.31199998,0.64,166.47908,0.078,0.142,166.47255
18900,0.24800003,0.64599997,166.5872,0.036000002,0.156,166.58302
18910,0.23399998,0.65199995,166.73586,0.086,0.136,166.73106
18920,0.344,0.60800004,166.76077,0.042000003,0.15200001,166.74438
18930,0.254,0.606,166.77759,0.046000004,0.16600001,166.76927
18940,0.284,0.628,166.90205,0.056000005,0.154,166.88898
18950,0.37,0.65199995,166.92284,0.05,0.142,166.90263
18960,0.312,0.63600004,166.91824,0.076000005,0.15599999,166.90146
18970,0.282,0.60800004,166.9893,0.05,0.172,166.98222
18980,0.29799998,0.624,167.06773,0.072000004,0.156,167.05534
18990,0.276,0.628,167.10434,0.04,0.17,167.08438
19000,0.32,0.694,167.17674,0.044,0.158,167.16443
19010,0.28,0.65800005,167.27441,0.048,0.136,167.2705
19020,0.31800002,0.626,167.37611,0.08,0.14400001,167.36655
19030,0.28800002,0.688,167.42648,0.044,0.14,167.40665
19040,0.306,0.62,167.52116,0.054,0.176,167.51979
19050,0.308,0.62799996,167.60199,0.063999996,0.158,167.58652
19060,0.35799998,0.68,167.62413,0.053999998,0.17,167.60237
19070,0.292,0.65,167.65337,0.07000001,0.158,167.64066
19080,0.336,0.682,167.7525,0.05,0.18,167.74033
19090,0.318,0.64,167.78337,0.048,0.146,167.77193
19100,0.31,0.6560001,167.87555,0.058000002,0.146,167.87146
19110,0.292,0.65599996,167.9884,0.08,0.15200001,167.97928
19120,0.312,0.636,168.04651,0.054,0.13,168.03036
19130,0.324,0.65400004,168.0982,0.055999998,0.15200001,168.08707
19140,0.36,0.66,168.19234,0.07,0.13000001,168.18105
19150,0.256,0.666,168.27751,0.064,0.16,168.27473
19160,0.26599997,0.67,168.3761,0.054,0.17000002,168.3665
19170,0.27,0.618,168.43787,0.054,0.148,168.43222
19180,0.27400002,0.66199994,168.5244,0.048,0.17000002,168.50842
19190,0.342,0.678,168.59485,0.06,0.18199998,168.5828
19200,0.32799998,0.666,168.62376,0.05,0.13,168.60657
19210,0.29799998,0.6560001,168.67099,0.051999997,0.146,168.66533
19220,0.28,0.686,168.78076,0.074,0.13,168.77809
19230,0.32799998,0.6560001,168.897,0.051999997,0.142,168.88097
19240,0.296,0.65,168.9336,0.067999996,0.142,168.92647
19250,0.252,0.65800005,169.02017,0.062000003,0.132,169.01476
19260,0.278,0.71,169.14241,0.048,0.17,169.13855
19270,0.316,0.65599996,169.21225,0.074,0.162,169.19766
19280,0.28599998,0.69,169.25589,0.038000003,0.154,169.2423
19290,0.28199998,0.676,169.33919,0.06,0.16600001,169.32901
19300,0.308,0.61,169.38956,0.054,0.144,169.37265
19310,0.308,0.65599996,169.41367,0.062000003,0.174,169.40479
19320,0.30200002,0.644,169.4704,0.058000002,0.126,169.45807
19330,0.31199998,0.66199994,169.5607,0.058000002,0.126,169.54794
19340,0.312,0.65,169.58232,0.064,0.146,169.56781
19350,0.284,0.608,169.6165,0.06,0.16,169.60684
19360,0.292,0.64799994,169.69756,0.051999997,0.142,169.68777
19370,0.32,0.65400004,169.73872,0.056000005,0.17,169.72527
19380,0.314,0.65,169.79747,0.062000003,0.15200001,169.79205
19390,0.308,0.698,169.89702,0.048,0.176,169.88356
19400,0.292,0.69,169.95934,0.04,0.146,169.95149
19410,0.294,0.65200007,170.0607,0.062000003,0.154,170.04924
19420,0.306,0.64399993,170.10376,0.054,0.146,170.09196
19430,0.254,0.612,170.15974,0.06,0.124000005,170.15315
19440,0.308,0.67600006,170.24823,0.068,0.16,170.23691
19450,0.22800002,0.692,170.34277,0.052,0.136,170.33586
19460,0.288,0.65799993,170.44753,0.046000004,0.134,170.42722
19470,0.33400002,0.638,170.44714,0.042,0.14,170.43051
19480,0.308,0.63,170.4758,0.048,0.16399999,170.4688
19490,0.33,0.67800003,170.5474,0.042,0.144,170.54353
19500,0.288,0.67399997,170.66031,0.055999998,0.13200001,170.65732
19510,0.29599997,0.65800005,170.73506,0.025999999,0.15200001,170.71289
19520,0.32599998,0.66800004,170.7575,0.051999997,0.146,170.74347
19530,0.308,0.672,170.85387,0.055999998,0.16,170.84323
19540,0.33,0.66,170.88945,0.051999997,0.142,170.8715
19550,0.308,0.65400004,170.91025,0.07,0.17400001,170.89857
19560,0.276,0.63,170.99985,0.068,0.154,170.99103
19570,0.32799998,0.688,171.10869,0.054,0.144,171.09486
19580,0.318,0.66199994,171.10959,0.044,0.17800002,171.08963
19590,0.288,0.65,171.14555,0.062000003,0.16,171.13474
19600,0.292,0.608,171.23749,0.038,0.15,171.22952
19610,0.282,0.672,171.31711,0.088,0.17400001,171.30508
19620,0.3,0.6560001,171.39685,0.05,0.15799999,171.38577
19630,0.26400003,0.636,171.4578,0.058000002,0.12600002,171.45073
19640,0.272,0.6,171.60565,0.048,0.15200001,171.59634
19650,0.336,0.612,171.63982,0.06,0.142,171.61757
19660,0.292,0.64,171.67154,0.064,0.142,171.66122
19670,0.28000003,0.676,171.75655,0.07,0.132,171.74556
19680,0.306,0.65799993,171.8086,0.072000004,0.13,171.78745
19690,0.26600003,0.65599996,171.86441,0.062,0.162,171.85605
19700,0.276,0.634,171.9665,0.076,0.14800002,171.9655
19710,0.24,0.6560001,172.11185,0.058000002,0.158,172.10892
19720,0.29399997,0.626,172.22234,0.067999996,0.16400002,172.21028
19730,0.292,0.682,172.27591,0.046000004,0.142,172.26697
19740,0.27400002,0.66800004,172.3739,0.07,0.16,172.36702
19750,0.252,0.636,172.49074,0.05,0.13999999,172.4871
19760,0.268,0.66,172.56876,0.06600001,0.16400002,172.55069
19770,0.29,0.67,172.59912,0.066,0.15200001,172.58665
19780,0.26,0.65199995,172.67743,0.051999997,0.176,172.66504
19790,0.25800002,0.64199996,172.74387,0.036,0.162,172.72708
19800,0.26,0.65400004,172.7796,0.048,0.146,172.7694
19810,0.32,0.638,172.82544,0.054,0.16600001,172.80501
19820,0.286,0.634,172.874,0.05,0.16600001,172.86882
19830,0.32,0.66400003,172.95876,0.064,0.144,172.94424
19840,0.284,0.638,173.02208,0.038000003,0.162,173.01576
19850,0.24800001,0.67,173.12271,0.05,0.156,173.11198
19860,0.276,0.64,173.18295,0.05,0.16399999,173.1572
19870,0.34199998,0.624,173.14276,0.068,0.154,173.1235
19880,0.31,0.682,173.19722,0.054,0.16,173.18565
19890,0.32,0.66400003,173.28122,0.056000005,0.156,173.26549
19900,0.25,0.64,173.34894,0.036000002,0.16,173.34163
19910,0.252,0.68,173.47136,0.051999997,0.144,173.46616
19920,0.262,0.648,173.51047,0.046000004,0.156,173.48885
19930,0.306,0.66800004,173.55756,0.056000005,0.144,173.54732
19940,0.31199998,0.65599996,173.60439,0.063999996,0.15200001,173.59177
19950,0.31200004,0.624,173.68222,0.06,0.14,173.6703
19960,0.24800001,0.65199995,173.74557,0.06,0.144,173.7338
19970,0.32199997,0.638,173.8016,0.038000003,0.14799999,173.78543
19980,0.308,0.65,173.84499,0.05,0.168,173.83084
19990,0.292,0.628,173.90872,0.042,0.142,173.89888
20000,0.218,0.628,174.00749,0.06,0.14000002,174.0013
20010,0.25,0.65400004,174.11224,0.07,0.15200001,174.10574
20020,0.28800002,0.65400004,174.15756,0.068,0.12,174.14433
20030,0.23600002,0.65200007,174.22726,0.076,0.154,174.21782
20040,0.31399998,0.676,174.31009,0.054,0.142,174.29172
20050,0.274,0.666,174.37119,0.06,0.142,174.35611
20060,0.24200001,0.64199996,174.47002,0.06,0.156,174.4635
20070,0.29599997,0.61200005,174.51987,0.067999996,0.154,174.49913
20080,0.25000003,0.682,174.56262,0.076000005,0.14799999,174.54489
20090,0.30400002,0.648,174.63774,0.036,0.15,174.62538
20100,0.312,0.68399996,174.69615,0.064,0.156,174.68213
20110,0.288,0.68600005,174.76814,0.072000004,0.15200001,174.7502
20120,0.3,0.636,174.83443,0.056000005,0.124,174.82184
20130,0.31,0.672,174.8697,0.07,0.16,174.85735
20140,0.344,0.67800003,174.95355,0.056000005,0.16600001,174.9439
20150,0.31599998,0.64599997,175.04,0.04,0.15,175.032
20160,0.26599997,0.67399997,175.11443,0.048,0.142,175.10133
20170,0.32,0.66400003,175.13155,0.078,0.148,175.11354
20180,0.22799999,0.632,175.16634,0.048,0.162,175.16772
20190,0.22600001,0.64399993,175.28258,0.058000002,0.16,175.27696
20200,0.3,0.67399997,175.36853,0.044,0.144,175.3445
20210,0.34600002,0.68,175.36899,0.06,0.154,175.35173
20220,0.22799999,0.676,175.44559,0.048,0.16400002,175.43996
20230,0.292,0.69,175.55905,0.052,0.144,175.54526
20240,0.35800004,0.67399997,175.57812,0.062000003,0.15000002,175.55696
20250,0.34199998,0.666,175.59628,0.048,0.16,175.58534
20260,0.29400003,0.686,175.65489,0.048,0.15799999,175.64384
20270,0.33200002,0.626,175.73268,0.046000004,0.15,175.70634
20280,0.24599999,0.63,175.75298,0.036000002,0.13800001,175.74101
20290,0.236,0.64599997,175.90918,0.06,0.158,175.90886
20300,0.236,0.622,176.03307,0.062,0.16399999,176.01901
20310,0.33,0.688,176.05576,0.05,0.156,176.03851
20320,0.306,0.648,176.13464,0.064,0.16800001,176.12769
20330,0.286,0.65800005,176.23296,0.062,0.146,176.22061
20340,0.31199998,0.6639999,176.30121,0.072,0.16600001,176.29092
20350,0.244,0.65199995,176.4061,0.07,0.148,176.40327
20360,0.29799998,0.666,176.47595,0.05,0.136,176.45537
20370,0.32599998,0.66199994,176.48488,0.07,0.148,176.46725
20380,0.24800001,0.644,176.53851,0.058000002,0.188,176.53568
20390,0.27600002,0.67,176.66858,0.062,0.15799999,176.66359
20400,0.32599998,0.66,176.76268,0.07,0.156,176.74924
20410,0.272,0.67600006,176.80719,0.058000002,0.14800002,176.79187
20420,0.274,0.6560001,176.89659,0.06,0.144,176.88882
20430,0.24400002,0.65599996,177.00174,0.06600001,0.16400002,176.99422
20440,0.284,0.66,177.1313,0.064,0.15200001,177.11948
20450,0.372,0.64,177.1867,0.052,0.158,177.16849
20460,0.23200001,0.62000006,177.2236,0.064,0.13000001,177.21492
20470,0.274,0.62600005,177.33891,0.068,0.152,177.33115
20480,0.3,0.64,177.42574,0.05,0.146,177.41248
20490,0.288,0.66400003,177.45056,0.054,0.154,177.4376
20500,0.32,0.66600007,177.486,0.062000003,0.158,177.47214
20510,0.236,0.67200005,177.58249,0.052,0.158,177.57608
20520,0.32,0.65199995,177.67203,0.056000005,0.16,177.65251
20530,0.32599998,0.64199996,177.64792,0.052,0.12,177.6278
20540,0.278,0.64,177.69626,0.044,0.156,177.69249
20550,0.286,0.6460001,177.79568,0.051999997,0.116000004,177.78738
20560,0.26999998,0.6639999,177.90083,0.07,0.15200001,177.89778
20570,0.254,0.682,178.02711,0.08,0.158,178.0141
20580,0.258,0.68,178.07358,0.072000004,0.134,178.0623
20590,0.324,0.682,178.095,0.066,0.146,178.06772
20600,0.24200001,0.612,178.12265,0.072,0.14,178.12122
20610,0.29,0.68,178.26108,0.058000002,0.136,178.25024
20620,0.26599997,0.65,178.32474,0.048,0.132,178.31435
20630,0.278,0.68799996,178.40198,0.058000002,0.162,178.39232
20640,0.272,0.604,178.48203,0.06,0.152,178.46597
20650,0.33800003,0.63,178.52438,0.054,0.17,178.50085
20660,0.318,0.65599996,178.53252,0.038000003,0.144,178.51549
20670,0.278,0.688,178.62872,0.042,0.158,178.62225
20680,0.29,0.674,178.7114,0.053999998,0.14199999,178.69136
20690,0.284,0.68799996,178.71407,0.062,0.17400001,178.69823
20700,0.288,0.612,178.80829,0.055999998,0.154,178.80342
20710,0.27,0.63600004,178.91472,0.062000003,0.14,178.90785
20720,0.298,0.638,179.00313,0.052,0.144,178.98781
20730,0.30600002,0.65800005,179.06192,0.042,0.17,179.04689
20740,0.256,0.64399993,179.11758,0.062,0.138,179.1103
20750,0.304,0.65400004,179.19559,0.08200001,0.14000002,179.18063
20760,0.306,0.62,179.23701,0.078,0.134,179.22374
20770,0.29799998,0.638,179.31383,0.07,0.15,179.30447
20780,0.31599998,0.65199995,179.36128,0.054,0.162,179.34494
20790,0.24599999,0.684,179.40845,0.054000005,0.14799999,179.39879
20800,0.216,0.62399995,179.55148,0.052,0.138,179.55118
20810,0.35599998,0.602,179.62946,0.048,0.15,179.60817
20820,0.31599998,0.666,179.64554,0.051999997,0.16,179.63046
20830,0.26800004,0.59,179.7277,0.054,0.138,179.72581
20840,0.24,0.628,179.83571,0.058,0.16,179.82645
20850,0.268,0.66,179.95065,0.064,0.138,179.94328
20860,0.372,0.68,179.97818,0.042,0.144,179.95474
20870,0.26800004,0.6560001,179.97334,0.055999998,0.14799999,179.95122
20880,0.234,0.66400003,180.0286,0.04,0.16399999,180.02295
20890,0.22400002,0.632,180.1488,0.051999997,0.158,180.14444
20900,0.35,0.65200007,180.21024,0.064,0.132,180.1849
20910,0.4,0.672,180.18909,0.053999998,0.156,180.17136
20920,0.324,0.69,180.2391,0.052,0.152,180.22983
20930,0.276,0.68399996,180.3635,0.066,0.15400001,180.36139
20940,0.23400001,0.698,180.52763,0.06600001,0.15799999,180.52844
20950,0.32199997,0.64199996,180.64062,0.05,0.162,180.62415
20960,0.382,0.64599997,180.65756,0.048,0.126,180.6271
20970,0.346,0.634,180.68013,0.06600001,0.154,180.6688
20980,0.29400003,0.648,180.75356,0.04,0.154,180.73781
20990,0.25,0.626,180.87352,0.07400001,0.134,180.86646
21000,0.304,0.65,180.98262,0.056000005,0.136,180.96
21010,0.29,0.65,181.03352,0.048,0.14,181.0244
21020,0.258,0.71199995,181.0903,0.046000004,0.148,181.07916
21030,0.252,0.648,181.17677,0.06600001,0.138,181.16592
21040,0.234,0.65199995,181.26167,0.054,0.16,181.25351
21050,0.346,0.58,181.31442,0.056000005,0.134,181.292
21060,0.35799998,0.628,181.29898,0.064,0.16,181.2846
21070,0.27600002,0.68,181.36867,0.06,0.15,181.35764
21080,0.284,0.66800004,181.44829,0.05,0.14400001,181.44104
21090,0.23799999,0.65599996,181.55753,0.051999997,0.156,181.5505
21100,0.254,0.66800004,181.65979,0.044,0.138,181.64445
21110,0.27,0.67,181.6937,0.051999997,0.15,181.67256
21120,0.3,0.676,181.7077,0.034,0.16600001,181.69408
21130,0.23599999,0.672,181.82309,0.036000002,0.146,181.82402
21140,0.24800001,0.66600007,181.96977,0.052,0.146,181.96089
21150,0.24200001,0.64599997,182.07162,0.042000003,0.15799999,182.06287
21160,0.216,0.634,182.16278,0.05,0.15200001,182.1581
21170,0.244,0.66200006,182.20984,0.05,0.142,182.18503
21180,0.33,0.64,182.1748,0.054,0.13599999,182.15305
21190,0.258,0.614,182.19695,0.058000002,0.136,182.1909
21200,0.22399999,0.6460001,182.31378,0.054,0.146,182.30849
21210,0.284,0.688,182.41776,0.062000003,0.154,182.40457
21220,0.36400002,0.638,182.41838,0.062000003,0.156,182.39514
21230,0.25800002,0.64,182.43355,0.042000003,0.16199999,182.41885
21240,0.27199998,0.638,182.53444,0.054,0.148,182.52644
21250,0.18800001,0.64199996,182.64845,0.051999997,0.16800001,182.6447
21260,0.334,0.66,182.72316,0.062,0.138,182.69778
21270,0.314,0.67,182.68861,0.038000003,0.12799999,182.66653
21280,0.27999997,0.648,182.69917,0.055999998,0.13800001,182.68747
21290,0.272,0.632,182.7869,0.064,0.17000002,182.7803
21300,0.28800002,0.65800005,182.88033,0.044,0.13200001,182.87077
21310,0.278,0.64599997,182.94685,0.05,0.174,182.935
21320,0.33400002,0.688,182.96756,0.036000002,0.17,182.94846
21330,0.24199998,0.704,183.0254,0.06,0.148,183.02046
21340,0.24600002,0.636,183.11809,0.038,0.12199999,183.10423
21350,0.32399997,0.66199994,183.1542,0.048,0.142,183.12985
21360,0.366,0.692,183.11673,0.066,0.148,183.09207
21370,0.30800003,0.67399997,183.12604,0.068,0.17799999,183.1159
21380,0.336,0.66199994,183.2294,0.044000007,0.15,183.22575
21390,0.35,0.63,183.31783,0.055999998,0.15,183.29921
21400,0.31599998,0.65800005,183.35059,0.032,0.14199999,183.33156
21410,0.28599998,0.66400003,183.3885,0.032,0.13,183.37946
21420,0.29399997,0.688,183.49158,0.06,0.142,183.47981
21430,0.28599998,0.65400004,183.56488,0.078,0.142,183.55972
21440,0.32,0.686,183.64671,0.054,0.146,183.63853
21450,0.27,0.682,183.74135,0.046000004,0.132,183.72812
21460,0.264,0.6639999,183.82083,0.055999998,0.158,183.81226
21470,0.21,0.688,183.95692,0.054,0.128,183.95688
21480,0.262,0.65599996,184.07693,0.06600001,0.16600002,184.0657
21490,0.34,0.626,184.08316,0.06600001,0.146,184.05322
21500,0.29799998,0.67399997,184.0635,0.036000002,0.146,184.04909
21510,0.25,0.6560001,184.14853,0.062000003,0.144,184.14804
21520,0.28,0.69,184.25209,0.051999997,0.154,184.24748
21530,0.30200002,0.67800003,184.36177,0.048,0.14199999,184.35587
21540,0.27400002,0.6740001,184.47629,0.051999997,0.146,184.46272
21550,0.33,0.66,184.51047,0.072000004,0.15200001,184.49265
21560,0.264,0.65199995,184.55173,0.068,0.16400002,184.54192
21570,0.27,0.65599996,184.64676,0.07,0.154,184.63959
21580,0.32,0.69,184.74837,0.044,0.16800001,184.73647
21590,0.33199996,0.704,184.8025,0.062000003,0.148,184.7815
21600,0.26400003,0.67,184.88597,0.04,0.146,184.87459
21610,0.26,0.65199995,184.98373,0.046,0.156,184.97305
21620,0.302,0.65599996,185.06116,0.055999998,0.176,185.04599
21630,0.254,0.67,185.14798,0.058000002,0.142,185.14233
21640,0.31599998,0.64,185.2042,0.05,0.14800002,185.18246
21650,0.24599999,0.64799994,185.25589,0.044,0.142,185.24606
21660,0.216,0.6560001,185.3933,0.068,0.16,185.38634
21670,0.28,0.65199995,185.48288,0.044000007,0.126,185.46408
